encoded_feature,original_feature,mean_abs_shap,mean_signed_shap,std_shap
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&仅对境内企业开放。申请该数据，请提供申请人姓名、工作(学习)单位、联系电话，并且说明数据用途和使用场景。,开放条件,0.0,0.0,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&仅用于港西镇域组织工作参考,开放条件,0.0,0.0,0.0
cat__开放条件_有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&仅供农作物秸秆机械化还田主体复核信息使用,开放条件,0.0,0.0,0.0
cat__开放条件_有基础的数据安全保护能力;不得用于挖掘个人敏感信息；注明数据来源，定期抽查数据使用情况;有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&根据需求申请开放,开放条件,0.0,0.0,0.0
cat__开放条件_有基础的数据安全保护能力;不得用于挖掘个人敏感信息；注明数据来源，定期抽查数据使用情况;有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&满足开放条件即可开放,开放条件,0.0,0.0,0.0
cat__开放条件_有基础的数据安全保护能力;不得用于挖掘个人敏感信息；注明数据来源，定期抽查数据使用情况;有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&申请使用的业务范围应包括与信用业务相关的各项服务,开放条件,0.0,0.0,0.0
cat__开放条件_有基础的数据安全保护能力;不得用于挖掘个人敏感信息；注明数据来源，定期抽查数据使用情况;有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&申请该数据，请提供申请人姓名、工作(学习)单位、联系电话，并且说明数据用途和使用场景。,开放条件,0.0,0.0,0.0
cat__开放条件_有基础的数据安全保护能力;不得用于挖掘个人敏感信息；注明数据来源，定期抽查数据使用情况;有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&申请通过即可开放,开放条件,0.0,0.0,0.0
cat__开放条件_有基础的数据安全保护能力;不得用于挖掘个人敏感信息；注明数据来源，定期抽查数据使用情况;有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&经与南东街道沟通同意后，可视情况进行数据开放,开放条件,0.0,0.0,0.0
cat__开放条件_有基础的数据安全保护能力;不得用于挖掘个人敏感信息；注明数据来源，定期抽查数据使用情况;有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&请提供申请人姓名、工作（学习）单位、联系电话，并且说明数据用途和使用场景。,开放条件,0.0,0.0,0.0
cat__开放条件_有基础的数据安全保护能力;不得用于挖掘个人敏感信息；注明数据来源，定期抽查数据使用情况;有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&需审核后开放,开放条件,0.0,0.0,0.0
cat__开放条件_有基础的数据安全保护能力;不得用于挖掘个人敏感信息；注明数据来源，定期抽查数据使用情况;有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&需市生态环境局审批,开放条件,0.0,0.0,0.0
cat__开放条件_有基础的数据安全保护能力;不得用于挖掘个人敏感信息；注明数据来源，定期抽查数据使用情况;有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&需生态环境局审批同意,开放条件,0.0,0.0,0.0
cat__开放条件_有基础的数据安全保护能力;不得用于挖掘个人敏感信息；注明数据来源，定期抽查数据使用情况;有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;有较完善的数据安全保护体系;仅可用于主管部门授权的场景;注明数据来源，实时日志反馈，定期提交利用报告；&&经与南东街道沟通同意后，可视情况进行数据开放,开放条件,0.0,0.0,0.0
cat__开放条件_有基础的数据安全保护能力;不得用于挖掘个人敏感信息；注明数据来源，定期抽查数据使用情况;有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;&&面向社会开放，使用方需根据实际需要提出申请,开放条件,0.0,0.0,0.0
cat__开放条件_有基础的数据安全保护能力;不得用于挖掘个人敏感信息；注明数据来源，定期抽查数据使用情况;有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;有基础的数据安全保护能力；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景；注明数据来源，定期抽查数据使用情况;申请上海市公安局有条件开放数据需填写《上海市公安局数据开放申请信息表》，并按要求如实填写提交。申请信息表下载链接如下：https://data.sh.gov.cn/assets/data/上海市公安局数据开放申请信息表.pdf;&&,开放条件,0.0,0.0,0.0
